listing_id,listing_name,description,listing_type,room_type,cover_photo_url,photos_count,photo_urls,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,checkin_time,checkout_time,guest_favorite,exact_location,currency,cleaning_fee,extra_guest_fee,single_fee_structure,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_avg_min_nights,ttm_avg_length_of_stay,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_avg_min_nights,l90d_avg_length_of_stay,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
7525393,The Historic Powhatan -2 bdrm,"This is a 2 bedroom/2 bath fully stocked condo sleeps up to 6 guests. This is a timeshare resort however as our guest you are not required to take a tour. Kitchen and washer/dryer.<br /><br />This is a timeshare resort.<br /><br /><b>The space</b><br />Offers timeshare quality without ownership.<br /><br />The resort assigns the condo at check in.  It will have a queen in the master, 2- twins or a queen in the 2nd bedroom and a sofa pull out bed in the living room.<br /><br />This may be a handicapped unit.<br /><br />Travel insurance is strongly recommended.<br /><br /><b>Guest access</b><br />Guests will have access to all resort amenities including indoor & outdoor pools, hot tub, 256 acre grounds, and fitness centers.<br /><br /><b>Other things to note</b><br />From time to time resorts close certain amenities. We are not responsible for closures.<br /><br />Units are non-smoking, no pets allowed. <br />Guest must follow all rules and regulations set by the resort. <br />Guest must be at least 21 years old and supply a valid government issued ID as well as a credit card for incidentals.",Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/95432883/5d7eb90b_original.jpg,6,"https://a0.muscache.com/im/pictures/95432883/5d7eb90b_original.jpg,https://a0.muscache.com/im/pictures/95432921/7201bae0_original.jpg,https://a0.muscache.com/im/pictures/95432898/1037a5c5_original.jpg,https://a0.muscache.com/im/pictures/95432944/d012d08b_original.jpg,https://a0.muscache.com/im/pictures/95433000/5be9a8da_original.jpg,https://a0.muscache.com/im/pictures/108024114/06d86f84_original.jpg",30787515,Brooke,"","",true,37.2624,-76.7683,6,2,2,2.0,false,"Bathtub,Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Safe,TV,Exercise equipment,Mini golf,Air conditioning,Ceiling fan,Heating,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Toaster,Dining table,Patio or balcony,BBQ grill,Free parking on premises,Pool,Hot tub,Gym",,false,2,Strict,4:00 PM,10:00 AM,true,false,USD,193,0,false,81,4.72,4.8,4.7,4.7,4.9,4.9,4.8,22378.0,22378.0,251.5,251.5,0.156,0.156,55.5,55.5,55.5,55.5,1.8,4.1,57,0,308,365,3307.0,3307.0,160.1,160.1,0.144,0.144,32.5,32.5,32.5,32.5,2.2,6.5,13,0,77,90
8288095,The Historic Powhatan Resort-2 bdrm,,Entire condo,entire_home,https://a0.muscache.com/im/pictures/105490807/2d39af44_original.jpg,14,,30787515,Brooke,"","",true,37.2639,-76.7685,6,2,4,2.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Ceiling fan,Hot water,Gym,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Washer,Dryer,Smoke alarm,BBQ grill,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Hair dryer,Iron,Bathtub",,false,2,Strict,,,,,USD,104,0,,64,4.81,4.9,4.8,4.9,4.9,4.9,4.9,6715.0,6715.0,363.3,363.3,0.068,0.068,17.3,17.3,17.3,17.3,2.0,5.0,25,0,340,365,0.0,0.0,667.2,667.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,90,90
8454005,The Historic Powhatan Resort-3 bdrm,,Entire loft,entire_home,https://a0.muscache.com/im/pictures/107505105/49867a85_original.jpg,5,,30787515,Brooke,"","",true,37.2627,-76.7697,8,3,4,2.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,BBQ grill,Patio or balcony,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",,false,2,Strict,,,,,USD,35,0,,19,4.79,4.6,4.8,5.0,4.7,4.8,4.9,2240.0,2240.0,217.0,217.0,0.027,0.029,5.9,5.9,6.3,6.3,2.0,3.3,10,21,355,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,90,90
8454196,The Historic Powhatan Resort-4 bdrm,,Entire condo,entire_home,https://a0.muscache.com/im/pictures/107507755/a8bf6890_original.jpg,5,,30787515,Brooke,"","",true,37.2623,-76.7694,12,4,6,4.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Patio or balcony,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Private entrance",,false,2,Super Strict 60 Days,,,,,USD,99,0,,42,4.9,4.9,4.8,4.9,4.9,5.0,5.0,6382.0,6382.0,352.6,352.6,0.047,0.047,16.4,16.4,16.4,16.4,2.0,3.4,17,0,348,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,90,90
8503768,The Historic Powhatan Resort- 2 BR Williamsburg,"This is 2 bedrooms/2 bath fully stocked condo sleeps up to 6 guests . This is a timeshare resort however as our guest you are not required to take a tour. Kitchen and washer/dryer.<br /><br />The unit assigns the units at check in.   May be a handicapped accessible unit.<br /><br />Travel insurance is strongly recommended.<br /><br /><b>The space</b><br />Offers timeshare quality resort without ownership.<br /><br />The photos are stock photos. The resort assigns the condo at check in.  It will have a queen in the master, 2- twins or a queen in the 2nd bedroom and a sofa pull out bed in the living room each side.<br /><br /><b>Guest access</b><br />Guests will have access to all resort amenities including indoor & outdoor pools, hot tub, 256 acre grounds, and fitness centers.<br /><br /><b>Other things to note</b><br />From time to time resorts close certain amenities. We are not responsible for closures.<br /><br />Units are non-smoking, no pets allowed. <br />Guest must follow all rules and regulations set by the resort. <br />Guest must be at least 21 years old and supply a valid government issued ID as well as a credit card for incidentals.",Entire condo,entire_home,https://a0.muscache.com/im/pictures/108077506/8de6cf06_original.jpg,5,"https://a0.muscache.com/im/pictures/108077506/8de6cf06_original.jpg,https://a0.muscache.com/im/pictures/108077556/3f78608e_original.jpg,https://a0.muscache.com/im/pictures/108077522/a512e05a_original.jpg,https://a0.muscache.com/im/pictures/108077588/5b3dfbac_original.jpg,https://a0.muscache.com/im/pictures/108077669/e9ae952d_original.jpg",30787515,Brooke,"","",true,37.2634,-76.7701,6,2,2,2.0,false,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Patio or balcony,Free parking on premises,Pool,Hot tub,Gym",,false,2,Firm,4:00 PM,10:00 AM,false,false,USD,121,0,true,34,4.68,4.9,4.7,4.8,4.8,4.8,4.8,10761.0,10761.0,246.3,246.3,0.079,0.079,27.5,27.5,27.5,27.5,2.0,4.1,29,0,336,365,8015.0,8015.0,562.3,562.3,0.144,0.144,86.4,86.4,86.4,86.4,2.2,6.5,13,0,77,90
8518609,The Historic Powhatan Resort- 2 BDRM,,Entire condo,entire_home,https://a0.muscache.com/im/pictures/108254947/619d3317_original.jpg,19,,30787515,Brooke,"","",true,37.2619,-76.7684,6,2,2,2.0,false,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Patio or balcony,Free parking on premises,Pool,Hot tub,Gym",,false,2,Strict,,,,,USD,114,0,,29,4.9,4.8,4.7,4.9,5.0,4.9,4.9,9433.0,9433.0,233.3,233.3,0.118,0.118,24.0,24.0,24.0,24.0,2.0,7.2,43,0,322,365,0.0,0.0,379.1,379.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,90,90
8549997,The Historic Powhatan- * 2 bdrm,,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/108634255/937c6df5_original.jpg,6,,30787515,Brooke,"","",true,37.2641,-76.7687,6,2,2,2.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Patio or balcony,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",,false,2,Super Strict 60 Days,,,,,USD,168,0,,38,4.66,4.8,4.7,4.6,4.9,4.9,4.8,4881.0,4881.0,309.6,309.6,0.049,0.049,12.5,12.5,12.5,12.5,2.0,4.5,18,0,347,365,0.0,0.0,497.8,497.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,90,90
8862508,Greensprings Vacation Resort-2 bdrm,,Entire condo,entire_home,https://a0.muscache.com/im/pictures/482893fe-2e1a-4c71-ae59-0c3b6fcecdb2.jpg,5,,30787515,Brooke,"","",true,37.2665,-76.7955,6,2,3,2.0,false,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Hot water,Gym,Bed linens,Extra pillows and blankets,Hot tub,Microwave,Coffee maker,Indoor fireplace,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,BBQ grill,Patio or balcony,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",,false,2,Strict,,,,,USD,118,0,,19,5.0,5.0,4.8,4.8,5.0,5.0,4.9,1711.0,1711.0,184.1,184.1,0.027,0.027,4.4,4.4,4.4,4.4,2.0,2.0,10,0,355,365,0.0,0.0,192.4,192.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,90,90
9025788,The Historic Powhatan Resort-1 bdrm,,Entire condo,entire_home,https://a0.muscache.com/im/pictures/83387bd4-c4e4-4054-8d85-b7908b434e11.jpg,33,,30787515,Brooke,"","",true,37.2642,-76.7699,4,1,2,1.0,false,"TV,Washer,Cable TV,Dryer,Smoke alarm,Wifi,Air conditioning,Pool,Fire extinguisher,Kitchen,Essentials,Free parking on premises,Shampoo,Hangers,Hair dryer,Hot water,Iron,Hot tub,Heating",,false,2,Strict,,,,,USD,0,0,,7,4.71,4.7,4.6,5.0,4.9,4.9,4.9,6245.0,6245.0,183.5,183.5,0.09,0.091,17.1,17.1,17.2,17.2,2.0,11.0,33,1,332,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,90,90
9147558,Historic Powhatan Resort- 2 bedroom,"Turn back the pages of time and become immersed in the Colonial spirit of Williamsburg, a historic city steeped in tradition and forever preserved as part of our nation's history.<br /><br /><b>The space</b><br />Turn back the pages of time and become immersed in the Colonial spirit of Williamsburg, a historic city steeped in tradition and forever preserved as part of our nation's history. Discover this 170-acre Early American town featuring 18th-century English architecture restored to its original condition, historic museums, monuments and fascinating battlefields which tell the dramatic story of our country's birth.Peacefully situated amid 256 acres of rolling woodland hills, and boasting all the character of a distinguished manor house, The Historic Powhatan Resort captures the essence of its Colonial surroundings. Originally built circa 1735, this restored manor house offers a serene getaway during any season.With activities to entertain the entire family, The Historic Powhatan Resort offers indoor and outdoor swimming pools, tennis, an outdoor pavilion and a playground. Dine in The Powhatan Bar and Grille, or enjoy our new coffee house, The Historic Grounds.<br /><br />2 bedroom condo has a king bed, queen bed or two twin beds, queen sleeper sofa, living room, full kitchen, 2 full bathrooms, and washer/dryer!<br /><br />This is a timeshare resort but attending a presentation or taking a tour is NOT required.<br /><br />All units are assigned by the resort. Unit view, floor, and location of unit on property cannot be guaranteed.<br /><br />Guest checking in must be at least 21 years of age with a valid ID and credit card for security deposit.<br /><br />Pricing and availability may vary.<br /><br />Once reservations are confirmed, you will be asked for the name and address of the main guest who will check in (the resort's front desk will also ask for this information when you check in but obtaining this information before hand will expedite the check in process) along with an email address to receive a personal confirmation.<br /><br /><b>Guest access</b><br />Guest will have access to all amenities at the resort.",Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/cebcbeff-58ce-4720-a990-182af5d4dab0.jpg,34,"https://a0.muscache.com/im/pictures/cebcbeff-58ce-4720-a990-182af5d4dab0.jpg,https://a0.muscache.com/im/pictures/8cd66344-6a92-434a-a6c8-143b7e1b19b9.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/76a0b423-1752-40e4-8558-384b5e7474a8.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/e9a736fa-cf8b-4d9c-9406-9ca9e0e7d399.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/e0981694-69a1-40a8-bef8-c290e563b41a.jpeg,https://a0.muscache.com/im/pictures/852e494d-d81e-4584-b427-e86fffdfdbd1.jpg,https://a0.muscache.com/im/pictures/1bcbb623-1ac3-45ff-b79b-2575eb15e294.jpg,https://a0.muscache.com/im/pictures/669d79c2-e9d4-4e16-9a4e-f8bcb90d4aef.jpg,https://a0.muscache.com/im/pictures/4a5a4f91-545c-44e4-884b-1874fa2a0147.jpg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/6f806c77-5647-4635-a191-c3c6d27cf6df.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/181abe63-8596-445a-920b-cbd026766103.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/e6ed3534-ebbb-4ce6-a4d7-a5473190e022.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/e4273b57-01f6-4b28-9815-32ee2d9e19ca.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/08c7b79f-e106-46a0-a3a7-b36c95fd7a8c.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/690dc594-7424-4602-8c02-8018b059fd21.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/2494360c-2230-44bb-98ca-19d17c9ab5e9.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/b5eb1599-afdf-41e9-a200-bb4023fe3d6b.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/456dc62f-8948-4788-81f1-0d85673f3f80.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/6492b07b-01f2-4448-b9cc-a745cae421f8.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/ad3d450e-1795-4404-a5e8-e3a43f1ef80f.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/f7061843-ff8f-4183-96cd-02b455b4e80b.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/cbf47753-12e6-4914-8413-ccc117365fe0.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/c0e65665-8419-4231-b6ed-de12bb9a6cf5.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/a47344a3-1ad4-4204-aa3c-2082c0a57b18.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/594d756d-6fc5-4842-880d-f7cc26096991.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/4db48ccf-34f6-44c3-89c7-5bf84d5259b2.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/25411849-49f9-425f-b942-1a3d0bf6e805.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/9ad81498-3f8c-43ba-8f93-ff4dbf761da4.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/5c932607-170b-4936-ab1c-dfca149aee3c.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/de118736-1c11-46b7-a861-607d0922e0cc.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/7b5af397-cd2a-492c-8e05-d2559335ae0c.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/9724630a-9edc-4f76-9364-432faa61942c.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/c7ea0eee-845a-45a6-be5b-3e9539a64853.jpeg,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTE0NzU1OA%3D%3D/original/85a4231e-13b5-46ab-a229-76f1728d7638.jpeg",31214940,Scott,"","",true,37.2630,-76.7691,6,2,3,2.0,false,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Free parking on premises,Pool,Hot tub,Gym",,false,2,Firm,4:00 PM,10:00 AM,true,true,USD,69,0,true,117,4.91,4.9,4.8,4.9,5.0,5.0,4.9,26744.0,26744.0,162.8,162.8,0.419,0.419,66.3,66.3,66.3,66.3,2.1,2.9,153,0,212,365,9992.0,9992.0,149.0,149.0,0.667,0.667,101.1,101.1,101.1,101.1,2.4,4.0,60,0,30,90
9487338,Historic Powhatan Resort- 2 bedroom condo!,"Turn back the pages of time and become immersed in the Colonial spirit of Williamsburg, a historic city steeped in tradition and forever preserved as part of our nation's history.<br /><br /><b>The space</b><br />Turn back the pages of time and become immersed in the Colonial spirit of Williamsburg, a historic city steeped in tradition and forever preserved as part of our nation's history. Discover this 170-acre Early American town featuring 18th-century English architecture restored to its original condition, historic museums, monuments and fascinating battlefields which tell the dramatic story of our country's birth.Peacefully situated amid 256 acres of rolling woodland hills, and boasting all the character of a distinguished manor house, The Historic Powhatan Resort captures the essence of its Colonial surroundings. Originally built circa 1735, this restored manor house offers a serene getaway during any season.With activities to entertain the entire family, The Historic Powhatan Resort offers indoor and outdoor swimming pools, tennis, an outdoor pavilion and a playground. Dine in The Powhatan Bar and Grille, or enjoy our new coffee house, The Historic Grounds.<br /><br />2 bedroom condo has a king bed, queen bed or two twin beds, queen sleeper sofa, living room, full kitchen, 2 full bathrooms, and washer/dryer!<br /><br />This is a timeshare resort but attending a presentation or taking a tour is NOT required.<br /><br />All units are assigned by the resort. Unit view, floor, and location of unit on property cannot be guaranteed.<br /><br />Guest checking in must be at least 21 years of age with a valid ID and credit card for security deposit.<br /><br />Pricing and availability may vary.<br /><br />Once reservations are confirmed, you will be asked for the name and address of the main guest who will check in (the resort's front desk will also ask for this information when you check in but obtaining this information before hand will expedite the check in process) along with an email address to receive a personal confirmation.<br /><br /><b>Guest access</b><br />Guest will have access to all amenities at the resort.",Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/9b4f0295-ad39-4439-9898-fd413811665f.jpg,19,"https://a0.muscache.com/im/pictures/9b4f0295-ad39-4439-9898-fd413811665f.jpg,https://a0.muscache.com/im/pictures/1b2f9327-f51e-4848-96ed-2b95a61cac27.jpg,https://a0.muscache.com/im/pictures/a13032bd-d807-44b0-a7c3-dd8ed37f137d.jpg,https://a0.muscache.com/im/pictures/40a2b530-1146-4f19-9002-61cc59321d84.jpg,https://a0.muscache.com/im/pictures/e008d3e5-b686-4371-b6fa-cd9145b641df.jpg,https://a0.muscache.com/im/pictures/4a37761c-97d5-4159-b7bc-a9137294241d.jpg,https://a0.muscache.com/im/pictures/eacf28da-edf3-4439-838c-6ee8dca8f785.jpg,https://a0.muscache.com/im/pictures/35b967ac-afa9-4975-84fc-b3005cfaff59.jpg,https://a0.muscache.com/im/pictures/1c811d72-92be-4e2a-92e3-bf60cc64001f.jpg,https://a0.muscache.com/im/pictures/b66c6580-bfbd-4390-a28e-d41e2834efbe.jpg,https://a0.muscache.com/im/pictures/df888026-98d9-44ed-ab86-d1189dd3484d.jpg,https://a0.muscache.com/im/pictures/40f4f4b0-6f3c-4c17-ba11-029e5f6a3199.jpg,https://a0.muscache.com/im/pictures/e3f645ce-41f3-45be-85c0-04542c9fe8f4.jpg,https://a0.muscache.com/im/pictures/7825e9cf-5e83-4cfe-83a0-42973e75f71e.jpg,https://a0.muscache.com/im/pictures/21b0d147-4ab0-43de-ab9c-38755b396d0c.jpg,https://a0.muscache.com/im/pictures/62c93ae4-b08a-4822-82f2-8c486c90d471.jpg,https://a0.muscache.com/im/pictures/b1b9a6bf-1a7c-4bd0-bc40-bd6003908a8d.jpg,https://a0.muscache.com/im/pictures/cc67e0de-0136-4f33-bf57-ff2a652a2785.jpg,https://a0.muscache.com/im/pictures/49e71fa9-8c20-4c4e-8729-486aae291369.jpg",31214940,Scott,"","",true,37.2630,-76.7691,6,2,3,2.0,false,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Free parking on premises,Pool,Gym",,false,2,Firm,4:00 PM,10:00 AM,true,true,USD,69,0,true,68,4.91,4.9,4.9,4.9,4.9,5.0,5.0,9408.0,9408.0,167.8,167.8,0.129,0.129,24.3,24.3,24.3,24.3,2.0,2.6,47,0,318,365,4043.0,4043.0,163.6,163.6,0.256,0.256,41.9,41.9,41.9,41.9,2.0,4.6,23,0,67,90
